"","source","term_id","term_name","intersection_size","term_size","p_value"
"53","GO:BP","GO:0031032","actomyosin structure organization",63,205,5.92006294849677e-18
"54","GO:BP","GO:0007154","cell communication",723,6496,2.00655422928559e-17
"55","GO:BP","GO:0051179","localization",633,5521,2.26931020380821e-17
"56","GO:BP","GO:1901987","regulation of cell cycle phase transition",97,433,4.86918459900796e-17
"57","GO:BP","GO:0030154","cell differentiation",523,4381,6.58675847040188e-17
"58","GO:BP","GO:0023052","signaling",718,6471,6.64062781083324e-17
"59","GO:BP","GO:0048869","cellular developmental process",523,4382,6.6818420706805e-17
"60","GO:BP","GO:0030036","actin cytoskeleton organization",135,719,7.52237907106238e-17
"61","GO:BP","GO:0007399","nervous system development",339,2541,1.10967278826463e-16
"62","GO:BP","GO:0044772","mitotic cell cycle phase transition",96,432,1.20787277873709e-16
"63","GO:BP","GO:0065007","biological regulation",1246,12671,1.26730758735227e-16
"64","GO:BP","GO:0006937","regulation of muscle contraction",53,161,1.5700080758049e-16
"65","GO:BP","GO:0030239","myofibril assembly",34,70,1.93257739006698e-16
"66","GO:BP","GO:0000075","cell cycle checkpoint signaling",59,196,2.26050677837582e-16
"67","GO:BP","GO:0050789","regulation of biological process",1212,12278,3.43655092872754e-16
"68","GO:BP","GO:0007346","regulation of mitotic cell cycle",104,497,3.70359833594843e-16
"69","GO:BP","GO:0010927","cellular component assembly involved in morphogenesis",46,128,5.36131909810265e-16
"70","GO:BP","GO:0032989","cellular anatomical entity morphogenesis",46,128,5.36131909810265e-16
"71","GO:BP","GO:0086065","cell communication involved in cardiac conduction",30,57,1.00687259655744e-15
"72","GO:BP","GO:0090257","regulation of muscle system process",63,227,1.32275495272799e-15
"73","GO:BP","GO:0007088","regulation of mitotic nuclear division",43,118,3.45861592826522e-15
"74","GO:BP","GO:0051983","regulation of chromosome segregation",45,129,4.39937080637256e-15
"75","GO:BP","GO:0061337","cardiac conduction",38,95,6.09056907177616e-15
"76","GO:BP","GO:0065008","regulation of biological quality",362,2847,1.02719096260984e-14
"77","GO:BP","GO:0097435","supramolecular fiber organization",145,846,1.18789675639834e-14
"78","GO:BP","GO:0000226","microtubule cytoskeleton organization",122,663,1.57391198689237e-14
"79","GO:BP","GO:1901990","regulation of mitotic cell cycle phase transition",77,333,2.73035896237436e-14
"80","GO:BP","GO:0010948","negative regulation of cell cycle process",72,301,3.79948652783844e-14
"81","GO:BP","GO:0035556","intracellular signal transduction",369,2946,4.70561749379421e-14
"82","GO:BP","GO:0070252","actin-mediated cell contraction",38,101,6.18602852166479e-14
"83","GO:BP","GO:0007155","cell adhesion",219,1511,6.18602852166479e-14
"84","GO:BP","GO:0022008","neurogenesis",244,1746,8.36484706322159e-14
"85","GO:BP","GO:0090068","positive regulation of cell cycle process",64,253,8.99961238029251e-14
"86","GO:BP","GO:0055013","cardiac muscle cell development",33,79,1.29620955402441e-13
"87","GO:BP","GO:0007093","mitotic cell cycle checkpoint signaling",46,146,1.46197734673817e-13
"88","GO:BP","GO:0007051","spindle organization",56,205,1.50318076792622e-13
"89","GO:BP","GO:0055006","cardiac cell development",34,85,2.22262441037465e-13
"90","GO:BP","GO:0006796","phosphate-containing compound metabolic process",326,2550,2.22262441037465e-13
"91","GO:BP","GO:0051234","establishment of localization",551,4869,2.37615080795179e-13
"92","GO:BP","GO:0006793","phosphorus metabolic process",326,2553,2.54303848136676e-13
"93","GO:BP","GO:1901988","negative regulation of cell cycle phase transition",64,259,2.77223861376934e-13
"94","GO:BP","GO:0048468","cell development",354,2833,2.81446174662747e-13
"95","GO:BP","GO:0009888","tissue development",270,2012,2.82661272206609e-13
"96","GO:BP","GO:0006261","DNA-templated DNA replication",48,161,3.62491025669281e-13
"97","GO:BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",49,169,6.28843835890792e-13
"98","GO:BP","GO:0051783","regulation of nuclear division",45,147,8.68512477913889e-13
"99","GO:BP","GO:0042391","regulation of membrane potential",87,433,1.88727363790838e-12
"100","GO:BP","GO:0006260","DNA replication",66,283,1.92999833347539e-12
"101","GO:BP","GO:0030048","actin filament-based movement",41,128,2.30715474393762e-12
"102","GO:BP","GO:0086001","cardiac muscle cell action potential",30,72,2.32362200152714e-12
"103","GO:BP","GO:0086019","cell-cell signaling involved in cardiac conduction",20,32,2.34938581831738e-12
"104","GO:BP","GO:0007165","signal transduction",647,5979,3.05954028258674e-12
"105","GO:BP","GO:0048699","generation of neurons",213,1517,3.737901824268e-12
"106","GO:BP","GO:0007517","muscle organ development",76,358,4.08553007013578e-12
"107","GO:BP","GO:0045786","negative regulation of cell cycle",80,388,4.6241227297845e-12
"108","GO:BP","GO:1905818","regulation of chromosome separation",30,74,5.29600661987055e-12
"109","GO:BP","GO:0033045","regulation of sister chromatid segregation",36,104,5.49483313850638e-12
"110","GO:BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",34,94,6.12927940635171e-12
"111","GO:BP","GO:0050794","regulation of cellular process",1154,11876,7.48486815873458e-12
"112","GO:BP","GO:0055007","cardiac muscle cell differentiation",38,116,8.14819357230775e-12
"113","GO:BP","GO:0030071","regulation of mitotic metaphase/anaphase transition",33,90,8.8075649869996e-12
"114","GO:BP","GO:0008608","attachment of spindle microtubules to kinetochore",25,53,9.16057972524898e-12
"115","GO:BP","GO:0045787","positive regulation of cell cycle",73,343,1.04342773979589e-11
"116","GO:BP","GO:0007052","mitotic spindle organization",41,134,1.13983120263539e-11
"117","GO:BP","GO:0051129","negative regulation of cellular component organization",121,719,1.15988135396211e-11
"118","GO:BP","GO:0051304","chromosome separation",31,81,1.20460215739168e-11
"119","GO:BP","GO:0030030","cell projection organization",221,1615,1.54490901995307e-11
"120","GO:BP","GO:0044784","metaphase/anaphase transition of cell cycle",34,97,1.62022975019679e-11
"121","GO:BP","GO:0070925","organelle assembly",153,998,1.82396602686032e-11
"122","GO:BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",33,93,2.4030546924024e-11
"123","GO:BP","GO:0048646","anatomical structure formation involved in morphogenesis",173,1181,2.66177351109793e-11
"124","GO:BP","GO:0003007","heart morphogenesis",61,266,3.30924351676837e-11
"125","GO:BP","GO:0035051","cardiocyte differentiation",43,150,3.33755779798525e-11
"126","GO:BP","GO:0003008","system process",287,2266,3.52452279041424e-11
"127","GO:BP","GO:0002027","regulation of heart rate",34,100,4.20191732006189e-11
"128","GO:BP","GO:0033554","cellular response to stress",237,1786,4.7208451056527e-11
"129","GO:BP","GO:0007017","microtubule-based process",147,959,5.26754215842718e-11
"130","GO:BP","GO:0032879","regulation of localization",259,2005,6.89060327851492e-11
"131","GO:BP","GO:0030182","neuron differentiation",199,1434,7.01180138409258e-11
"132","GO:BP","GO:0010639","negative regulation of organelle organization",73,357,7.32427961769492e-11
"133","GO:BP","GO:0051310","metaphase chromosome alignment",34,102,7.66644468351237e-11
"134","GO:BP","GO:0120036","plasma membrane bounded cell projection organization",213,1572,1.05942338370987e-10
"135","GO:BP","GO:0006811","monoatomic ion transport",179,1256,1.06828823050426e-10
"136","GO:BP","GO:0034220","monoatomic ion transmembrane transport",152,1017,1.51325332259788e-10
"137","GO:BP","GO:0051303","establishment of chromosome localization",36,116,1.81523808449896e-10
"138","GO:BP","GO:0006942","regulation of striated muscle contraction",32,95,2.4539152853455e-10
"139","GO:BP","GO:0006810","transport",484,4341,2.48708724520266e-10
"140","GO:BP","GO:0033044","regulation of chromosome organization",55,237,2.48708724520266e-10
"141","GO:BP","GO:0045839","negative regulation of mitotic nuclear division",24,56,3.05768419069492e-10
"142","GO:BP","GO:0050000","chromosome localization",37,124,3.28411967018546e-10
"143","GO:BP","GO:0010646","regulation of cell communication",399,3453,3.30521326024588e-10
"144","GO:BP","GO:0048518","positive regulation of biological process",657,6235,3.37819841680302e-10
"145","GO:BP","GO:0051130","positive regulation of cellular component organization",159,1093,3.85762971620896e-10
"146","GO:BP","GO:0048522","positive regulation of cellular process",625,5886,3.92891122282946e-10
"147","GO:BP","GO:0045930","negative regulation of mitotic cell cycle",54,233,3.92891122282946e-10
"148","GO:BP","GO:0086003","cardiac muscle cell contraction",27,71,4.18072876065609e-10
"149","GO:BP","GO:0007015","actin filament organization",85,464,4.78296429059014e-10
"150","GO:BP","GO:0045214","sarcomere organization",21,44,4.82121921722786e-10
"151","GO:BP","GO:0051306","mitotic sister chromatid separation",25,62,5.31076088106406e-10
"152","GO:BP","GO:0031570","DNA integrity checkpoint signaling",39,139,6.86963376570613e-10
"153","GO:BP","GO:0032970","regulation of actin filament-based process",73,375,7.52451801895985e-10
"154","GO:BP","GO:0051493","regulation of cytoskeleton organization",91,517,8.30612536589262e-10
"155","GO:BP","GO:0034330","cell junction organization",120,760,8.96700294440847e-10
"156","GO:BP","GO:0010965","regulation of mitotic sister chromatid separation",24,59,1.06841243393905e-09
"157","GO:BP","GO:0006281","DNA repair",102,610,1.09823985430813e-09
"158","GO:BP","GO:0098655","monoatomic cation transmembrane transport",128,832,1.10224861854023e-09
"159","GO:BP","GO:0086002","cardiac muscle cell action potential involved in contraction",22,50,1.105751225091e-09
"160","GO:BP","GO:0098660","inorganic ion transmembrane transport",136,903,1.1504342155727e-09
"161","GO:BP","GO:0051641","cellular localization",412,3625,1.25963618635648e-09
"162","GO:BP","GO:0071173","spindle assembly checkpoint signaling",21,46,1.28814922276094e-09
"163","GO:BP","GO:0071174","mitotic spindle checkpoint signaling",21,46,1.28814922276094e-09
"164","GO:BP","GO:0007094","mitotic spindle assembly checkpoint signaling",21,46,1.28814922276094e-09
"165","GO:BP","GO:0010644","cell communication by electrical coupling",18,34,1.46296746229898e-09
"166","GO:BP","GO:0006812","monoatomic cation transport",150,1032,1.48584783888637e-09
"167","GO:BP","GO:0016043","cellular component organization",818,8108,1.61306483233398e-09
"168","GO:BP","GO:0060415","muscle tissue morphogenesis",26,70,1.6801111668819e-09
"169","GO:BP","GO:0006974","DNA damage response",135,901,1.86623691388971e-09
"170","GO:BP","GO:1901991","negative regulation of mitotic cell cycle phase transition",45,182,1.91313287457928e-09
"171","GO:BP","GO:0031577","spindle checkpoint signaling",21,47,2.05503583156789e-09
"172","GO:BP","GO:0051049","regulation of transport",209,1589,2.23120377588041e-09
"173","GO:BP","GO:0048729","tissue morphogenesis",101,613,2.99358838176331e-09
"174","GO:BP","GO:0050793","regulation of developmental process",296,2453,3.12282327103376e-09
"175","GO:BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling",13,18,3.12420500600172e-09
"176","GO:BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication",13,18,3.12420500600172e-09
"177","GO:BP","GO:0098662","inorganic cation transmembrane transport",124,811,3.12420500600172e-09
"178","GO:BP","GO:0086014","atrial cardiac muscle cell action potential",13,18,3.12420500600172e-09
"179","GO:BP","GO:2000816","negative regulation of mitotic sister chromatid separation",21,48,3.15870477825107e-09
"180","GO:BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",21,48,3.15870477825107e-09
"181","GO:BP","GO:0033046","negative regulation of sister chromatid segregation",21,48,3.15870477825107e-09
"182","GO:BP","GO:0033048","negative regulation of mitotic sister chromatid segregation",21,48,3.15870477825107e-09
"183","GO:BP","GO:0030001","metal ion transport",131,875,3.60687550731808e-09
"184","GO:BP","GO:0023051","regulation of signaling",392,3446,3.66054306407311e-09
"185","GO:BP","GO:0044087","regulation of cellular component biogenesis",141,965,3.7548250597974e-09
"186","GO:BP","GO:0051239","regulation of multicellular organismal process",342,2928,3.80708293562643e-09
"187","GO:BP","GO:0051784","negative regulation of nuclear division",24,63,4.62199367781216e-09
"188","GO:BP","GO:0031175","neuron projection development",146,1014,4.87777933530419e-09
"189","GO:BP","GO:0055085","transmembrane transport",202,1538,5.09774836957208e-09
"190","GO:BP","GO:0033047","regulation of mitotic sister chromatid segregation",22,54,5.83235480575773e-09
"191","GO:BP","GO:0055008","cardiac muscle tissue morphogenesis",23,59,6.41246980245781e-09
"192","GO:BP","GO:0009887","animal organ morphogenesis",148,1037,6.70671604806328e-09
"193","GO:BP","GO:0010975","regulation of neuron projection development",81,458,6.95351760826678e-09
"194","GO:BP","GO:0048858","cell projection morphogenesis",107,675,7.40611863897116e-09
"195","GO:BP","GO:0051985","negative regulation of chromosome segregation",21,50,7.45622134650884e-09
"196","GO:BP","GO:1905819","negative regulation of chromosome separation",21,50,7.45622134650884e-09
"197","GO:BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",21,50,7.45622134650884e-09
"198","GO:BP","GO:0006302","double-strand break repair",62,312,8.44999520271136e-09
"199","GO:BP","GO:0048666","neuron development",162,1170,8.58951082579182e-09
"200","GO:BP","GO:0031344","regulation of cell projection organization",106,671,1.07336926146726e-08
"201","GO:BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction",15,26,1.07853905620057e-08
"202","GO:BP","GO:0031589","cell-substrate adhesion",67,352,1.08266532922809e-08
"203","GO:BP","GO:0006259","DNA metabolic process",142,993,1.33655790479466e-08
"204","GO:BP","GO:0048644","muscle organ morphogenesis",26,77,1.60021958264762e-08
"205","GO:BP","GO:0044281","small molecule metabolic process",226,1795,1.7415458846821e-08
"206","GO:BP","GO:0120039","plasma membrane bounded cell projection morphogenesis",105,670,2.01363266914848e-08
"207","GO:BP","GO:0003206","cardiac chamber morphogenesis",34,124,2.02282795934301e-08
"208","GO:BP","GO:0050808","synapse organization",83,485,2.02908818122304e-08
"209","GO:BP","GO:0003205","cardiac chamber development",41,169,2.12128849699767e-08
"210","GO:BP","GO:0048812","neuron projection morphogenesis",103,654,2.19487380301153e-08
"211","GO:BP","GO:0000086","G2/M transition of mitotic cell cycle",36,137,2.25544416466208e-08
"212","GO:BP","GO:0001508","action potential",37,144,2.58391252041287e-08
"213","GO:BP","GO:0032392","DNA geometric change",27,85,3.36964331823401e-08
"214","GO:BP","GO:0003229","ventricular cardiac muscle tissue development",22,59,3.92305872600827e-08
"215","GO:BP","GO:0051383","kinetochore organization",13,21,4.81382875184698e-08
"216","GO:BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",102,655,4.86864366589391e-08
"217","GO:BP","GO:0000902","cell morphogenesis",139,986,5.09522688686538e-08
"218","GO:BP","GO:0044839","cell cycle G2/M phase transition",38,154,5.17042313233881e-08
"219","GO:BP","GO:0016477","cell migration",193,1499,6.20253376156698e-08
"220","GO:BP","GO:0022603","regulation of anatomical structure morphogenesis",122,835,6.33527242713094e-08
"221","GO:BP","GO:0048667","cell morphogenesis involved in neuron differentiation",94,595,1.02315511920547e-07
"222","GO:BP","GO:0007098","centrosome cycle",35,139,1.26910550016157e-07
"223","GO:BP","GO:0003231","cardiac ventricle development",33,127,1.50206083016719e-07
"224","GO:BP","GO:0051225","spindle assembly",34,134,1.69903611411814e-07
"225","GO:BP","GO:0055117","regulation of cardiac muscle contraction",24,74,1.71730665328918e-07
"226","GO:BP","GO:0019637","organophosphate metabolic process",145,1063,1.97323102301679e-07
"227","GO:BP","GO:0010232","vascular transport",26,87,2.75436102039456e-07
"228","GO:BP","GO:0150104","transport across blood-brain barrier",26,87,2.75436102039456e-07
"229","GO:BP","GO:0000077","DNA damage checkpoint signaling",33,130,2.75887541347723e-07
"230","GO:BP","GO:0071103","DNA conformation change",27,93,2.82191800169172e-07
"231","GO:BP","GO:0086091","regulation of heart rate by cardiac conduction",17,40,2.82191800169172e-07
"232","GO:BP","GO:0071840","cellular component organization or biogenesis",819,8323,2.94338573054165e-07
"233","GO:BP","GO:0003018","vascular process in circulatory system",53,272,2.99331721962384e-07
"234","GO:BP","GO:0099537","trans-synaptic signaling",111,759,3.1525075717142e-07
"235","GO:BP","GO:2001251","negative regulation of chromosome organization",27,94,3.57967338499973e-07
"236","GO:BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore",13,24,4.21686667599288e-07
"237","GO:BP","GO:0034508","centromere complex assembly",14,28,4.4330627809734e-07
"238","GO:BP","GO:0051649","establishment of localization in cell",237,1976,4.52457608084802e-07
"239","GO:BP","GO:0030334","regulation of cell migration",130,938,4.64523405863878e-07
"240","GO:BP","GO:0099536","synaptic signaling",113,783,4.74782504347284e-07
"241","GO:BP","GO:0006270","DNA replication initiation",16,37,5.5318094851341e-07
"242","GO:BP","GO:0007411","axon guidance",49,247,5.71205469928248e-07
"243","GO:BP","GO:0097485","neuron projection guidance",49,247,5.71205469928248e-07
"244","GO:BP","GO:0048878","chemical homeostasis",139,1026,5.94555483784789e-07
"245","GO:BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential",12,21,6.70165052927803e-07
"246","GO:BP","GO:0032508","DNA duplex unwinding",24,79,6.70934006540276e-07
"247","GO:BP","GO:0051235","maintenance of location",60,334,7.16472861808219e-07
"248","GO:BP","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",14,29,7.54983848045555e-07
"249","GO:BP","GO:1903046","meiotic cell cycle process",45,220,8.13800566452626e-07
"250","GO:BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle",28,104,8.62182149338357e-07
"251","GO:BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",15,34,1.07818606061925e-06
"252","GO:BP","GO:0050801","monoatomic ion homeostasis",92,608,1.12341628966129e-06
"253","GO:BP","GO:0007267","cell-cell signaling",168,1316,1.23185176502739e-06
"254","GO:BP","GO:1905820","positive regulation of chromosome separation",14,30,1.27409487158613e-06
"255","GO:BP","GO:0098916","anterograde trans-synaptic signaling",108,753,1.30532679526481e-06
"256","GO:BP","GO:0007268","chemical synaptic transmission",108,753,1.30532679526481e-06
"257","GO:BP","GO:0110053","regulation of actin filament organization",51,269,1.30983639883164e-06
"258","GO:BP","GO:0043500","muscle adaptation",28,106,1.30983639883164e-06
"259","GO:BP","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling",13,26,1.36134626650544e-06
"260","GO:BP","GO:0051321","meiotic cell cycle",54,294,1.59576599299277e-06
"261","GO:BP","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum",15,35,1.67220147310238e-06
"262","GO:BP","GO:0009628","response to abiotic stimulus",148,1130,1.67438628058644e-06
"263","GO:BP","GO:0051651","maintenance of location in cell",45,226,1.79041645315317e-06
"264","GO:BP","GO:0007417","central nervous system development",138,1038,1.97180540773405e-06
"265","GO:BP","GO:0031023","microtubule organizing center organization",35,155,2.12540384756342e-06
"266","GO:BP","GO:0007080","mitotic metaphase chromosome alignment",20,61,2.26689158517266e-06
"267","GO:BP","GO:0016310","phosphorylation",193,1575,2.31679867901869e-06
"268","GO:BP","GO:0086010","membrane depolarization during action potential",13,27,2.33982184926443e-06
"269","GO:BP","GO:0051960","regulation of nervous system development",74,463,2.58154357871702e-06
"270","GO:BP","GO:0086009","membrane repolarization",18,51,2.78308600384371e-06
"271","GO:BP","GO:0010638","positive regulation of organelle organization",76,481,2.78315131411846e-06
"272","GO:BP","GO:0070296","sarcoplasmic reticulum calcium ion transport",16,41,2.81674672918272e-06
"273","GO:BP","GO:0040007","growth",127,941,2.81674672918272e-06
"274","GO:BP","GO:0044774","mitotic DNA integrity checkpoint signaling",25,91,2.82534008185644e-06
"275","GO:BP","GO:0060485","mesenchyme development",56,316,3.04300991938523e-06
"276","GO:BP","GO:0016358","dendrite development",46,238,3.09393316653605e-06
"277","GO:BP","GO:0055082","intracellular chemical homeostasis",103,723,3.51089517185768e-06
"278","GO:BP","GO:0006753","nucleoside phosphate metabolic process",94,642,3.53224520280018e-06
"279","GO:BP","GO:0006310","DNA recombination",58,334,3.6525665277473e-06
"280","GO:BP","GO:0032956","regulation of actin cytoskeleton organization",58,334,3.6525665277473e-06
"281","GO:BP","GO:0055080","monoatomic cation homeostasis",89,598,3.6525665277473e-06
"282","GO:BP","GO:0051984","positive regulation of chromosome segregation",13,28,3.82794243831262e-06
"283","GO:BP","GO:0040012","regulation of locomotion",137,1042,3.97452409302001e-06
"284","GO:BP","GO:0055010","ventricular cardiac muscle tissue morphogenesis",17,47,3.97452409302001e-06
"285","GO:BP","GO:0050919","negative chemotaxis",17,47,3.97452409302001e-06
"286","GO:BP","GO:0009966","regulation of signal transduction",332,3020,3.99092884059948e-06
"287","GO:BP","GO:0141124","intracellular signaling cassette",223,1895,4.95939190265444e-06
"288","GO:BP","GO:0006082","organic acid metabolic process",125,933,5.08835910822537e-06
"289","GO:BP","GO:2000145","regulation of cell motility",132,1000,5.33150842524253e-06
"290","GO:BP","GO:0003208","cardiac ventricle morphogenesis",21,70,5.51884947225439e-06
"291","GO:BP","GO:0051656","establishment of organelle localization",76,490,5.53645776867704e-06
"292","GO:BP","GO:0090329","regulation of DNA-templated DNA replication",17,48,5.53645776867704e-06
"293","GO:BP","GO:0048846","axon extension involved in axon guidance",15,38,5.53645776867704e-06
"294","GO:BP","GO:1902284","neuron projection extension involved in neuron projection guidance",15,38,5.53645776867704e-06
"295","GO:BP","GO:1901135","carbohydrate derivative metabolic process",131,992,5.68533911625119e-06
"296","GO:BP","GO:0048589","developmental growth",96,669,6.34062599257546e-06
"297","GO:BP","GO:0042592","homeostatic process",204,1711,6.69792208491377e-06
"298","GO:BP","GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",11,21,7.27205172742661e-06
"299","GO:BP","GO:0030198","extracellular matrix organization",56,325,7.34941306276572e-06
"300","GO:BP","GO:0048841","regulation of axon extension involved in axon guidance",14,34,7.45832618614027e-06
"301","GO:BP","GO:1901699","cellular response to nitrogen compound",90,618,7.74110016729717e-06
"302","GO:BP","GO:1903115","regulation of actin filament-based movement",15,39,8.04751998143731e-06
"303","GO:BP","GO:0043062","extracellular structure organization",56,326,8.04751998143731e-06
"304","GO:BP","GO:0048870","cell motility",204,1716,8.10010238205699e-06
"305","GO:BP","GO:0051255","spindle midzone assembly",9,14,8.48258285023928e-06
"306","GO:BP","GO:0051231","spindle elongation",9,14,8.48258285023928e-06
"307","GO:BP","GO:0045595","regulation of cell differentiation",190,1577,8.56552057473828e-06
"308","GO:BP","GO:0045229","external encapsulating structure organization",56,327,8.77931310203097e-06
"309","GO:BP","GO:0086070","SA node cell to atrial cardiac muscle cell communication",8,11,9.59083552204708e-06
"310","GO:BP","GO:0051256","mitotic spindle midzone assembly",8,11,9.59083552204708e-06
"311","GO:BP","GO:1902903","regulation of supramolecular fiber organization",63,386,9.59688107334219e-06
"312","GO:BP","GO:0043436","oxoacid metabolic process",123,927,9.96873613150834e-06
"313","GO:BP","GO:0065009","regulation of molecular function",193,1611,9.99421719438406e-06
"314","GO:BP","GO:1902749","regulation of cell cycle G2/M phase transition",28,117,1.0202162469762e-05
"315","GO:BP","GO:0055086","nucleobase-containing small molecule metabolic process",96,677,1.03632733501779e-05
"316","GO:BP","GO:0030155","regulation of cell adhesion",107,779,1.09691000333642e-05
"317","GO:BP","GO:1901976","regulation of cell cycle checkpoint",16,45,1.09691000333642e-05
"318","GO:BP","GO:0051640","organelle localization",90,624,1.12398681740277e-05
"319","GO:BP","GO:0019725","cellular homeostasis",112,826,1.12398681740277e-05
"320","GO:BP","GO:0002026","regulation of the force of heart contraction",12,26,1.12685615994161e-05
"321","GO:BP","GO:0006915","apoptotic process",223,1919,1.16935841595676e-05
"322","GO:BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore",11,22,1.24252024524475e-05
"323","GO:BP","GO:0000725","recombinational repair",37,182,1.26228774998652e-05
"324","GO:BP","GO:0090407","organophosphate biosynthetic process",89,617,1.27669441094164e-05
"325","GO:BP","GO:0051899","membrane depolarization",22,80,1.36558358869275e-05
"326","GO:BP","GO:0051094","positive regulation of developmental process",164,1331,1.40694505803965e-05
