"","source","term_id","term_name","intersection_size","term_size","p_value"
"45","GO:BP","GO:0010604","positive regulation of macromolecule metabolic process",703,3349,6.15515494341396e-17
"46","GO:BP","GO:0006950","response to stress",795,3876,7.29267411163855e-17
"47","GO:BP","GO:0009894","regulation of catabolic process",268,1030,3.33638128168749e-16
"48","GO:BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",462,2038,3.66201181300179e-16
"49","GO:BP","GO:0045595","regulation of cell differentiation",375,1577,3.85157383907997e-16
"50","GO:BP","GO:0023052","signaling",1229,6471,4.42944291582858e-16
"51","GO:BP","GO:0010648","negative regulation of cell communication",341,1407,7.82020573203698e-16
"52","GO:BP","GO:2000026","regulation of multicellular organismal development",342,1413,8.19490662327739e-16
"53","GO:BP","GO:0006796","phosphate-containing compound metabolic process",554,2550,8.19490662327739e-16
"54","GO:BP","GO:0006810","transport",869,4341,8.19490662327739e-16
"55","GO:BP","GO:0006793","phosphorus metabolic process",554,2553,1.0382303383008e-15
"56","GO:BP","GO:0009889","regulation of biosynthetic process",1114,5795,1.08366345189403e-15
"57","GO:BP","GO:0007154","cell communication",1229,6496,1.63470584293546e-15
"58","GO:BP","GO:0023057","negative regulation of signaling",339,1407,2.24503914391373e-15
"59","GO:BP","GO:0000122","negative regulation of transcription by RNA polymerase II",257,992,2.56656865898255e-15
"60","GO:BP","GO:0048585","negative regulation of response to stimulus",387,1663,3.60307506839991e-15
"61","GO:BP","GO:0051254","positive regulation of RNA metabolic process",420,1844,6.04859875730903e-15
"62","GO:BP","GO:0010556","regulation of macromolecule biosynthetic process",1081,5633,8.0421120321849e-15
"63","GO:BP","GO:0009057","macromolecule catabolic process",325,1348,9.52437397765508e-15
"64","GO:BP","GO:0009968","negative regulation of signal transduction",315,1300,1.42297562230589e-14
"65","GO:BP","GO:0008219","cell death",444,1984,1.57309618125098e-14
"66","GO:BP","GO:0009719","response to endogenous stimulus",349,1478,1.58509214337801e-14
"67","GO:BP","GO:0051128","regulation of cellular component organization",519,2398,2.14057535642397e-14
"68","GO:BP","GO:0010557","positive regulation of macromolecule biosynthetic process",556,2604,2.25122902591697e-14
"69","GO:BP","GO:0009891","positive regulation of biosynthetic process",574,2707,2.71403162426857e-14
"70","GO:BP","GO:0012501","programmed cell death",442,1980,2.7316708897301e-14
"71","GO:BP","GO:0051641","cellular localization",734,3625,5.20402535301983e-14
"72","GO:BP","GO:0032501","multicellular organismal process",1337,7234,9.10096896746838e-14
"73","GO:BP","GO:0071495","cellular response to endogenous stimulus",295,1215,9.92251570268291e-14
"74","GO:BP","GO:0009653","anatomical structure morphogenesis",568,2692,1.0701581277296e-13
"75","GO:BP","GO:0007165","signal transduction",1129,5979,1.68546225880976e-13
"76","GO:BP","GO:0006915","apoptotic process",426,1919,2.57609892564326e-13
"77","GO:BP","GO:0045893","positive regulation of DNA-templated transcription",387,1710,2.91257522971638e-13
"78","GO:BP","GO:0051094","positive regulation of developmental process",315,1331,3.64015965568794e-13
"79","GO:BP","GO:1902680","positive regulation of RNA biosynthetic process",387,1713,3.76607114739736e-13
"80","GO:BP","GO:0070848","response to growth factor",192,713,5.28720500808388e-13
"81","GO:BP","GO:0033036","macromolecule localization",655,3211,6.61996380220126e-13
"82","GO:BP","GO:0071363","cellular response to growth factor stimulus",185,682,7.83812310242677e-13
"83","GO:BP","GO:0032879","regulation of localization",439,2005,8.87287877980337e-13
"84","GO:BP","GO:0010468","regulation of gene expression",1046,5515,1.05020046726636e-12
"85","GO:BP","GO:0006325","chromatin organization",217,843,1.42262101889013e-12
"86","GO:BP","GO:0006996","organelle organization",715,3570,1.58496943098845e-12
"87","GO:BP","GO:0051246","regulation of protein metabolic process",431,1975,2.72633458797241e-12
"88","GO:BP","GO:0007167","enzyme-linked receptor protein signaling pathway",239,959,2.8521256406491e-12
"89","GO:BP","GO:1902531","regulation of intracellular signal transduction",423,1935,3.66829645505055e-12
"90","GO:BP","GO:0009888","tissue development",437,2012,3.71404300733732e-12
"91","GO:BP","GO:0060284","regulation of cell development",217,851,3.81828625468046e-12
"92","GO:BP","GO:0048513","animal organ development",621,3047,4.54320898016164e-12
"93","GO:BP","GO:0016310","phosphorylation",356,1575,4.54320898016164e-12
"94","GO:BP","GO:0141124","intracellular signaling cassette",415,1895,4.76512139683184e-12
"95","GO:BP","GO:0051234","establishment of localization",929,4869,1.70448859189273e-11
"96","GO:BP","GO:0043065","positive regulation of apoptotic process",146,517,1.75881974060274e-11
"97","GO:BP","GO:0061919","process utilizing autophagic mechanism",157,574,3.75511639777581e-11
"98","GO:BP","GO:0006914","autophagy",157,574,3.75511639777581e-11
"99","GO:BP","GO:0070727","cellular macromolecule localization",563,2749,3.8450707621301e-11
"100","GO:BP","GO:0051649","establishment of localization in cell",425,1976,3.86383484526601e-11
"101","GO:BP","GO:0043687","post-translational protein modification",245,1013,3.90921074536925e-11
"102","GO:BP","GO:0006338","chromatin remodeling",179,682,4.43510335565409e-11
"103","GO:BP","GO:0051093","negative regulation of developmental process",228,928,4.85290676823581e-11
"104","GO:BP","GO:0008104","protein localization",560,2738,5.52315994584612e-11
"105","GO:BP","GO:0065009","regulation of molecular function",357,1611,6.44217279817861e-11
"106","GO:BP","GO:0042592","homeostatic process",375,1711,7.72574641386487e-11
"107","GO:BP","GO:0007399","nervous system development",524,2541,8.73950808121372e-11
"108","GO:BP","GO:0009892","negative regulation of metabolic process",677,3418,8.84997653875336e-11
"109","GO:BP","GO:0071705","nitrogen compound transport",410,1909,1.23940028210482e-10
"110","GO:BP","GO:0035295","tube development",258,1092,1.28659148339205e-10
"111","GO:BP","GO:0007166","cell surface receptor signaling pathway",569,2803,1.29545030946578e-10
"112","GO:BP","GO:0009790","embryo development",265,1130,1.46875926502938e-10
"113","GO:BP","GO:0043067","regulation of programmed cell death",334,1497,1.48294359740923e-10
"114","GO:BP","GO:0043068","positive regulation of programmed cell death",146,533,1.94673924261331e-10
"115","GO:BP","GO:0042981","regulation of apoptotic process",326,1458,2.10137665457882e-10
"116","GO:BP","GO:0022008","neurogenesis",379,1746,2.11052495430794e-10
"117","GO:BP","GO:0032880","regulation of protein localization",218,891,2.202939468236e-10
"118","GO:BP","GO:0009792","embryo development ending in birth or egg hatching",178,690,2.24689551672973e-10
"119","GO:BP","GO:0006974","DNA damage response",219,901,3.80432065672681e-10
"120","GO:BP","GO:0051241","negative regulation of multicellular organismal process",255,1088,3.9879497584638e-10
"121","GO:BP","GO:0030030","cell projection organization",353,1615,5.05889343412429e-10
"122","GO:BP","GO:0030097","hemopoiesis",232,971,5.22077465415061e-10
"123","GO:BP","GO:0060562","epithelial tube morphogenesis",102,335,5.42247071306035e-10
"124","GO:BP","GO:0040007","growth",226,941,5.67183202849195e-10
"125","GO:BP","GO:0051240","positive regulation of multicellular organismal process",358,1644,5.67183202849195e-10
"126","GO:BP","GO:0045944","positive regulation of transcription by RNA polymerase II",287,1261,5.67183202849195e-10
"127","GO:BP","GO:0070647","protein modification by small protein conjugation or removal",230,962,5.8074632586709e-10
"128","GO:BP","GO:0030163","protein catabolic process",232,973,6.18260890141976e-10
"129","GO:BP","GO:0043009","chordate embryonic development",172,669,6.56070338645599e-10
"130","GO:BP","GO:0007049","cell cycle",390,1824,7.56102912650328e-10
"131","GO:BP","GO:0035239","tube morphogenesis",212,872,7.56102912650328e-10
"132","GO:BP","GO:0065008","regulation of biological quality",571,2847,8.79832333761904e-10
"133","GO:BP","GO:0060429","epithelium development",280,1229,8.8281061513243e-10
"134","GO:BP","GO:0060341","regulation of cellular localization",235,997,1.44544019879736e-09
"135","GO:BP","GO:0030182","neuron differentiation",317,1434,1.55873058120251e-09
"136","GO:BP","GO:0048699","generation of neurons",332,1517,1.77139170290445e-09
"137","GO:BP","GO:0046907","intracellular transport",305,1371,1.79887685938996e-09
"138","GO:BP","GO:0008283","cell population proliferation",421,2009,1.88117926186161e-09
"139","GO:BP","GO:0016236","macroautophagy",101,338,2.05472835865675e-09
"140","GO:BP","GO:0120036","plasma membrane bounded cell projection organization",341,1572,2.7964679063413e-09
"141","GO:BP","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",106,363,3.02268815303814e-09
"142","GO:BP","GO:0002009","morphogenesis of an epithelium",135,502,4.27886619989949e-09
"143","GO:BP","GO:1902532","negative regulation of intracellular signal transduction",163,640,4.62687611684155e-09
"144","GO:BP","GO:0006468","protein phosphorylation",297,1341,5.40375271331661e-09
"145","GO:BP","GO:0070887","cellular response to chemical stimulus",449,2186,7.12159331849121e-09
"146","GO:BP","GO:0009890","negative regulation of biosynthetic process",563,2838,7.60588631368378e-09
"147","GO:BP","GO:0045596","negative regulation of cell differentiation",170,680,8.39440422171947e-09
"148","GO:BP","GO:0001701","in utero embryonic development",115,412,9.61151637612046e-09
"149","GO:BP","GO:0045597","positive regulation of cell differentiation",206,866,1.04582812106548e-08
"150","GO:BP","GO:0032446","protein modification by small protein conjugation",202,846,1.1198672811447e-08
"151","GO:BP","GO:0051049","regulation of transport",340,1589,1.53988248687484e-08
"152","GO:BP","GO:0048871","multicellular organismal-level homeostasis",194,809,1.7639604193128e-08
"153","GO:BP","GO:0010605","negative regulation of macromolecule metabolic process",622,3197,1.89548318710001e-08
"154","GO:BP","GO:0015031","protein transport",310,1428,1.99521631976287e-08
"155","GO:BP","GO:0044238","primary metabolic process",2107,12419,2.09399250836416e-08
"156","GO:BP","GO:0032940","secretion by cell",198,832,2.2140105563133e-08
"157","GO:BP","GO:0048666","neuron development",262,1170,2.28315394512089e-08
"158","GO:BP","GO:0048589","developmental growth",166,669,2.38374479264422e-08
"159","GO:BP","GO:0051603","proteolysis involved in protein catabolic process",178,732,2.99379844499452e-08
"160","GO:BP","GO:0001503","ossification",116,425,3.26767758682476e-08
"161","GO:BP","GO:0048732","gland development",122,454,3.33714235995011e-08
"162","GO:BP","GO:0043632","modification-dependent macromolecule catabolic process",155,617,3.51907607014459e-08
"163","GO:BP","GO:0060070","canonical Wnt signaling pathway",91,309,3.8327924987127e-08
"164","GO:BP","GO:0019941","modification-dependent protein catabolic process",154,613,3.94471857712893e-08
"165","GO:BP","GO:0040008","regulation of growth",155,621,5.65797407183401e-08
"166","GO:BP","GO:0010506","regulation of autophagy",101,358,6.00816635780789e-08
"167","GO:BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",97,341,7.95708331185117e-08
"168","GO:BP","GO:0031175","neuron projection development",230,1014,8.28602359351809e-08
"169","GO:BP","GO:1901700","response to oxygen-containing compound",343,1632,9.90464623412195e-08
"170","GO:BP","GO:0045444","fat cell differentiation",74,238,1.08040838304993e-07
"171","GO:BP","GO:0048729","tissue morphogenesis",152,613,1.29478939410892e-07
"172","GO:BP","GO:0070201","regulation of establishment of protein localization",137,539,1.50430498603145e-07
"173","GO:BP","GO:0009628","response to abiotic stimulus",250,1130,1.77470949093751e-07
"174","GO:BP","GO:0001775","cell activation",244,1098,1.81336780737408e-07
"175","GO:BP","GO:0140352","export from cell",207,901,1.83865426962575e-07
"176","GO:BP","GO:0016055","Wnt signaling pathway",120,457,1.89516704251471e-07
"177","GO:BP","GO:0010558","negative regulation of macromolecule biosynthetic process",541,2772,2.07799639761646e-07
"178","GO:BP","GO:0009896","positive regulation of catabolic process",136,537,2.12760596392619e-07
"179","GO:BP","GO:0016567","protein ubiquitination",180,762,2.2846980990415e-07
"180","GO:BP","GO:0046903","secretion",219,968,2.46044712073886e-07
"181","GO:BP","GO:0016241","regulation of macroautophagy",58,173,2.6733212291874e-07
"182","GO:BP","GO:0080134","regulation of response to stress",290,1354,2.79194143676973e-07
"183","GO:BP","GO:0051726","regulation of cell cycle",244,1104,2.89109745636919e-07
"184","GO:BP","GO:0050767","regulation of neurogenesis",105,388,3.09276172742639e-07
"185","GO:BP","GO:0046649","lymphocyte activation",184,787,3.39675952019226e-07
"186","GO:BP","GO:0050790","regulation of catalytic activity",227,1015,3.50291039642918e-07
"187","GO:BP","GO:0045017","glycerolipid biosynthetic process",75,249,3.62537834889336e-07
"188","GO:BP","GO:0006511","ubiquitin-dependent protein catabolic process",148,603,3.96691975524427e-07
"189","GO:BP","GO:0016192","vesicle-mediated transport",323,1547,5.77163676540056e-07
"190","GO:BP","GO:1903311","regulation of mRNA metabolic process",86,303,6.67793478402151e-07
"191","GO:BP","GO:0051960","regulation of nervous system development",119,463,7.68278862248167e-07
"192","GO:BP","GO:0001558","regulation of cell growth",111,425,9.21492194780956e-07
"193","GO:BP","GO:0016049","cell growth",126,500,1.00622575590837e-06
"194","GO:BP","GO:0006508","proteolysis",305,1457,1.15347931572451e-06
"195","GO:BP","GO:0042127","regulation of cell population proliferation",345,1682,1.2478480012765e-06
"196","GO:BP","GO:0006259","DNA metabolic process",220,993,1.29471031744422e-06
"197","GO:BP","GO:0045321","leukocyte activation",212,951,1.4025090373734e-06
"198","GO:BP","GO:0048608","reproductive structure development",87,313,1.53297842741603e-06
"199","GO:BP","GO:0006629","lipid metabolic process",290,1379,1.63945686300296e-06
"200","GO:BP","GO:0001649","osteoblast differentiation",69,232,2.34785079883477e-06
"201","GO:BP","GO:0048584","positive regulation of response to stimulus",450,2293,2.51830678507694e-06
"202","GO:BP","GO:0051338","regulation of transferase activity",132,539,2.7566621587079e-06
"203","GO:BP","GO:0061458","reproductive system development",87,317,2.81418600608167e-06
"204","GO:BP","GO:0097190","apoptotic signaling pathway",145,606,2.88078904213751e-06
"205","GO:BP","GO:0048762","mesenchymal cell differentiation",72,248,3.4694690179666e-06
"206","GO:BP","GO:0060828","regulation of canonical Wnt signaling pathway",73,253,3.69467938100703e-06
"207","GO:BP","GO:0051248","negative regulation of protein metabolic process",164,708,3.96172294144453e-06
"208","GO:BP","GO:0061013","regulation of mRNA catabolic process",59,190,3.96216585137265e-06
"209","GO:BP","GO:0022603","regulation of anatomical structure morphogenesis",188,835,3.96216585137265e-06
"210","GO:BP","GO:0000902","cell morphogenesis",216,986,4.12752875737933e-06
"211","GO:BP","GO:0008654","phospholipid biosynthetic process",73,254,4.29503883665689e-06
"212","GO:BP","GO:0071559","response to transforming growth factor beta",76,268,4.30393742051966e-06
"213","GO:BP","GO:0030111","regulation of Wnt signaling pathway",89,330,4.52373950923162e-06
"214","GO:BP","GO:0009725","response to hormone",200,902,4.92164952282287e-06
"215","GO:BP","GO:1901701","cellular response to oxygen-containing compound",246,1153,5.25212234732968e-06
"216","GO:BP","GO:0044092","negative regulation of molecular function",141,592,5.55444740259039e-06
"217","GO:BP","GO:1903706","regulation of hemopoiesis",107,420,5.81079637872616e-06
"218","GO:BP","GO:0048754","branching morphogenesis of an epithelial tube",51,157,5.8327628547443e-06
"219","GO:BP","GO:0006401","RNA catabolic process",84,308,5.92538154105766e-06
"220","GO:BP","GO:0031344","regulation of cell projection organization",156,671,6.06366959038914e-06
"221","GO:BP","GO:0007179","transforming growth factor beta receptor signaling pathway",62,206,6.28226079069285e-06
"222","GO:BP","GO:0061138","morphogenesis of a branching epithelium",58,189,7.5351856067885e-06
"223","GO:BP","GO:0097193","intrinsic apoptotic signaling pathway",85,315,8.12870065293298e-06
"224","GO:BP","GO:0006650","glycerophospholipid metabolic process",82,301,8.57317416429377e-06
"225","GO:BP","GO:0006661","phosphatidylinositol biosynthetic process",44,129,8.61208799631008e-06
"226","GO:BP","GO:0044281","small molecule metabolic process",359,1795,8.77420737647276e-06
"227","GO:BP","GO:0008610","lipid biosynthetic process",167,733,8.77420737647276e-06
"228","GO:BP","GO:0046474","glycerophospholipid biosynthetic process",62,208,8.92199053527695e-06
"229","GO:BP","GO:0046486","glycerolipid metabolic process",101,394,8.9729008478624e-06
"230","GO:BP","GO:0045926","negative regulation of growth",70,245,9.22628342770141e-06
"231","GO:BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",152,655,9.43352760205141e-06
"232","GO:BP","GO:0019637","organophosphate metabolic process",228,1063,9.45313057517735e-06
"233","GO:BP","GO:1903530","regulation of secretion by cell",135,567,9.75223474426199e-06
"234","GO:BP","GO:2001233","regulation of apoptotic signaling pathway",98,380,9.79227745294708e-06
"235","GO:BP","GO:0045667","regulation of osteoblast differentiation",44,130,1.05882954950034e-05
"236","GO:BP","GO:0048646","anatomical structure formation involved in morphogenesis",249,1181,1.1151057680533e-05
"237","GO:BP","GO:0048872","homeostasis of number of cells",86,323,1.21971631316819e-05
"238","GO:BP","GO:0071560","cellular response to transforming growth factor beta stimulus",73,261,1.23753758763333e-05
"239","GO:BP","GO:0002521","leukocyte differentiation",147,632,1.24268107383305e-05
"240","GO:BP","GO:0010720","positive regulation of cell development",112,452,1.24268107383305e-05
"241","GO:BP","GO:0006644","phospholipid metabolic process",98,382,1.24268107383305e-05
"242","GO:BP","GO:0048598","embryonic morphogenesis",144,617,1.31982145941566e-05
"243","GO:BP","GO:0044248","cellular catabolic process",86,324,1.37389724246974e-05
"244","GO:BP","GO:0010975","regulation of neuron projection development",113,458,1.37397123020658e-05
"245","GO:BP","GO:0019216","regulation of lipid metabolic process",84,315,1.50564129149394e-05
"246","GO:BP","GO:0009887","animal organ morphogenesis",222,1037,1.50672400315556e-05
"247","GO:BP","GO:0090287","regulation of cellular response to growth factor stimulus",85,320,1.52736663354832e-05
"248","GO:BP","GO:0030099","myeloid cell differentiation",109,439,1.55917811255307e-05
"249","GO:BP","GO:0001501","skeletal system development",128,536,1.57752530879068e-05
"250","GO:BP","GO:0141188","nucleic acid catabolic process",88,335,1.59783898256403e-05
"251","GO:BP","GO:0045598","regulation of fat cell differentiation",44,132,1.61589122257347e-05
"252","GO:BP","GO:0000278","mitotic cell cycle",196,897,1.67727724491835e-05
"253","GO:BP","GO:0060485","mesenchyme development",84,316,1.68487955140045e-05
"254","GO:BP","GO:0043487","regulation of RNA stability",56,185,1.762604953455e-05
"255","GO:BP","GO:0048863","stem cell differentiation",69,245,1.82942107093436e-05
"256","GO:BP","GO:0051223","regulation of protein transport",109,441,1.91131091100537e-05
"257","GO:BP","GO:0006402","mRNA catabolic process",70,250,1.91131091100537e-05
"258","GO:BP","GO:0048638","regulation of developmental growth",85,322,1.94499198329075e-05
"259","GO:BP","GO:1903829","positive regulation of protein localization",119,493,2.15949572365475e-05
"260","GO:BP","GO:0030308","negative regulation of cell growth",57,191,2.28349757387242e-05
"261","GO:BP","GO:0043488","regulation of mRNA stability",53,173,2.28349757387242e-05
"262","GO:BP","GO:0072331","signal transduction by p53 class mediator",55,182,2.29002913729416e-05
"263","GO:BP","GO:0035329","hippo signaling",21,44,2.43038854675197e-05
"264","GO:BP","GO:0006979","response to oxidative stress",100,398,2.45012930282284e-05
"265","GO:BP","GO:0002262","myeloid cell homeostasis",54,178,2.49504694638785e-05
"266","GO:BP","GO:0001568","blood vessel development",163,725,2.51000837514451e-05
"267","GO:BP","GO:0010628","positive regulation of gene expression",248,1189,2.56867360082588e-05
"268","GO:BP","GO:0072359","circulatory system development",238,1134,2.6482103408981e-05
"269","GO:BP","GO:0035282","segmentation",37,105,2.67328540809531e-05
"270","GO:BP","GO:0001763","morphogenesis of a branching structure",60,206,2.80474524800187e-05
"271","GO:BP","GO:0023056","positive regulation of signaling",353,1784,2.81909273729835e-05
"272","GO:BP","GO:0044087","regulation of cellular component biogenesis",207,965,2.95359648379563e-05
"273","GO:BP","GO:0046488","phosphatidylinositol metabolic process",49,157,3.13520289401641e-05
"274","GO:BP","GO:0001944","vasculature development",168,755,3.2545417679273e-05
"275","GO:BP","GO:0051130","positive regulation of cellular component organization",230,1093,3.2585869292362e-05
"276","GO:BP","GO:0007417","central nervous system development",220,1038,3.29125597115351e-05
"277","GO:BP","GO:0034655","nucleobase-containing compound catabolic process",125,529,3.49739336692703e-05
"278","GO:BP","GO:0008285","negative regulation of cell population proliferation",158,705,4.34166511556721e-05
"279","GO:BP","GO:0007033","vacuole organization",65,232,4.34166511556721e-05
"280","GO:BP","GO:0010647","positive regulation of cell communication",351,1783,4.88685888834342e-05
"281","GO:BP","GO:0002682","regulation of immune system process",306,1526,4.88972117180438e-05
"282","GO:BP","GO:0031399","regulation of protein modification process",242,1166,4.95982449164177e-05
"283","GO:BP","GO:0080135","regulation of cellular response to stress",121,512,5.05264043752641e-05
"284","GO:BP","GO:0010498","proteasomal protein catabolic process",119,502,5.22401322458245e-05
"285","GO:BP","GO:0022612","gland morphogenesis",42,129,5.24530687633784e-05
"286","GO:BP","GO:1903131","mononuclear cell differentiation",124,529,5.79295782223102e-05
"287","GO:BP","GO:0030218","erythrocyte differentiation",43,134,6.06427964965374e-05
"288","GO:BP","GO:0034101","erythrocyte homeostasis",45,143,6.3933687529709e-05
"289","GO:BP","GO:0009967","positive regulation of signal transduction",312,1566,6.6973450222951e-05
"290","GO:BP","GO:0006260","DNA replication",75,283,6.79533615004104e-05
"291","GO:BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",71,264,7.11702787205464e-05
"292","GO:BP","GO:0051046","regulation of secretion",141,621,7.39423877052176e-05
"293","GO:BP","GO:0006887","exocytosis",88,348,7.6940763548437e-05
"294","GO:BP","GO:0098727","maintenance of cell number",54,185,8.41709573822021e-05
"295","GO:BP","GO:0030855","epithelial cell differentiation",163,741,9.04152230028536e-05
"296","GO:BP","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",140,619,9.88352806564702e-05
"297","GO:BP","GO:0009267","cellular response to starvation",52,177,0.000103088146935028
"298","GO:BP","GO:0001822","kidney development",82,321,0.000108800315161505
"299","GO:BP","GO:0016032","viral process",103,427,0.000109787816302133
"300","GO:BP","GO:0031345","negative regulation of cell projection organization",56,196,0.000112392960451516
"301","GO:BP","GO:0045637","regulation of myeloid cell differentiation",60,215,0.000117168337665914
"302","GO:BP","GO:0030098","lymphocyte differentiation",105,438,0.00011797186346215
"303","GO:BP","GO:0071375","cellular response to peptide hormone stimulus",79,307,0.000119510215086647
"304","GO:BP","GO:0009895","negative regulation of catabolic process",88,352,0.000122150442073822
"305","GO:BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",44,142,0.00012366116682381
"306","GO:BP","GO:0001890","placenta development",46,151,0.000125324244272689
"307","GO:BP","GO:0060674","placenta blood vessel development",16,31,0.000125474228111594
"308","GO:BP","GO:0090407","organophosphate biosynthetic process",139,617,0.000127930269808327
"309","GO:BP","GO:0044093","positive regulation of molecular function",202,959,0.000127930269808327
"310","GO:BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",33,95,0.000130679029738374
"311","GO:BP","GO:0045184","establishment of protein localization",372,1925,0.00013140182556084
"312","GO:BP","GO:0006417","regulation of translation",93,378,0.00013140182556084
"313","GO:BP","GO:0031400","negative regulation of protein modification process",92,373,0.000131488610308276
"314","GO:BP","GO:0050821","protein stabilization",60,216,0.000132042012761762
"315","GO:BP","GO:0009987","cellular process",3211,20203,0.000145074189883867
"316","GO:BP","GO:0001837","epithelial to mesenchymal transition",49,166,0.000159726861743472
"317","GO:BP","GO:0048511","rhythmic process",77,300,0.000167237066341243
"318","GO:BP","GO:0072175","epithelial tube formation",42,135,0.000174569780503549
"319","GO:BP","GO:0002062","chondrocyte differentiation",39,122,0.000180730337866702
"320","GO:BP","GO:0007548","sex differentiation",75,291,0.000186072413415241
"321","GO:BP","GO:0048667","cell morphogenesis involved in neuron differentiation",134,595,0.000186379937945101
"322","GO:BP","GO:0072001","renal system development",83,331,0.000190475699897066
"323","GO:BP","GO:0019827","stem cell population maintenance",52,181,0.000193823898843034
"324","GO:BP","GO:0048514","blood vessel morphogenesis",140,628,0.00020177357848582
"325","GO:BP","GO:0003006","developmental process involved in reproduction",212,1022,0.000205509033816221
"326","GO:BP","GO:0061448","connective tissue development",75,292,0.000208592256820207
"327","GO:BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",44,145,0.000211380708600527
"328","GO:BP","GO:1901699","cellular response to nitrogen compound",138,618,0.00021174673979328
"329","GO:BP","GO:0022414","reproductive process",306,1556,0.000229938367437824
"330","GO:BP","GO:0060348","bone development",60,220,0.000235862454571026
