"","source","term_id","term_name","intersection_size","term_size","p_value"
"95","GO:BP","GO:0009891","positive regulation of biosynthetic process",1031,2707,7.02842745477049e-20
"96","GO:BP","GO:0009259","ribonucleotide metabolic process",198,367,8.08599503736617e-20
"97","GO:BP","GO:0010556","regulation of macromolecule biosynthetic process",1973,5633,2.95395829053911e-19
"98","GO:BP","GO:0009150","purine ribonucleotide metabolic process",188,346,3.01886480512648e-19
"99","GO:BP","GO:0048699","generation of neurons",622,1517,3.94170528328737e-19
"100","GO:BP","GO:0007010","cytoskeleton organization",622,1517,3.94170528328737e-19
"101","GO:BP","GO:0051130","positive regulation of cellular component organization",471,1093,6.0712109177606e-19
"102","GO:BP","GO:0046034","ATP metabolic process",135,224,6.28227113201652e-19
"103","GO:BP","GO:0045893","positive regulation of DNA-templated transcription",688,1710,6.48649852047608e-19
"104","GO:BP","GO:1902680","positive regulation of RNA biosynthetic process",689,1713,6.54039585015488e-19
"105","GO:BP","GO:0010557","positive regulation of macromolecule biosynthetic process",991,2604,6.67921488696613e-19
"106","GO:BP","GO:0072359","circulatory system development",485,1134,8.95358783652161e-19
"107","GO:BP","GO:0006163","purine nucleotide metabolic process",223,435,9.68756200475721e-19
"108","GO:BP","GO:0045892","negative regulation of DNA-templated transcription",557,1337,9.68756200475721e-19
"109","GO:BP","GO:1902679","negative regulation of RNA biosynthetic process",562,1352,1.12471453082966e-18
"110","GO:BP","GO:0070647","protein modification by small protein conjugation or removal",422,962,1.48688249562237e-18
"111","GO:BP","GO:0090407","organophosphate biosynthetic process",293,617,2.31017750465809e-18
"112","GO:BP","GO:0032879","regulation of localization",786,2005,2.59302160679954e-18
"113","GO:BP","GO:0141124","intracellular signaling cassette",748,1895,3.24547347690903e-18
"114","GO:BP","GO:0000902","cell morphogenesis",429,986,4.21286692002567e-18
"115","GO:BP","GO:0030182","neuron differentiation",588,1434,4.71999442508458e-18
"116","GO:BP","GO:0006119","oxidative phosphorylation",97,145,5.26841888613469e-18
"117","GO:BP","GO:0032501","multicellular organismal process",2462,7234,6.98558086423462e-18
"118","GO:BP","GO:0016567","protein ubiquitination",346,762,7.02405818415813e-18
"119","GO:BP","GO:0010468","regulation of gene expression",1925,5515,7.02405818415813e-18
"120","GO:BP","GO:0060341","regulation of cellular localization",432,997,7.32932941842346e-18
"121","GO:BP","GO:0009142","nucleoside triphosphate biosynthetic process",88,127,7.56004548172547e-18
"122","GO:BP","GO:0051248","negative regulation of protein metabolic process",325,708,1.25093981553535e-17
"123","GO:BP","GO:0035295","tube development",465,1092,1.42977543033753e-17
"124","GO:BP","GO:0048869","cellular developmental process",1562,4382,1.66570530240177e-17
"125","GO:BP","GO:0030154","cell differentiation",1561,4381,2.06516120089216e-17
"126","GO:BP","GO:0007166","cell surface receptor signaling pathway",1048,2803,2.14558694476285e-17
"127","GO:BP","GO:0033043","regulation of organelle organization",481,1139,2.16277424050773e-17
"128","GO:BP","GO:0045184","establishment of protein localization",753,1925,3.14313195132529e-17
"129","GO:BP","GO:1902532","negative regulation of intracellular signal transduction",297,640,6.99171382109601e-17
"130","GO:BP","GO:0080135","regulation of cellular response to stress",248,512,7.79894049977293e-17
"131","GO:BP","GO:1901293","nucleoside phosphate biosynthetic process",169,314,8.44047979707182e-17
"132","GO:BP","GO:0065009","regulation of molecular function",643,1611,1.01608603358191e-16
"133","GO:BP","GO:0034655","nucleobase-containing compound catabolic process",254,529,1.19437360839481e-16
"134","GO:BP","GO:0048468","cell development",1053,2833,1.31467102816726e-16
"135","GO:BP","GO:0072522","purine-containing compound biosynthetic process",148,265,1.40615952126752e-16
"136","GO:BP","GO:0032880","regulation of protein localization",388,891,2.05428661350472e-16
"137","GO:BP","GO:0030029","actin filament-based process",357,806,2.05428661350472e-16
"138","GO:BP","GO:0009201","ribonucleoside triphosphate biosynthetic process",82,119,2.05477475819619e-16
"139","GO:BP","GO:0071495","cellular response to endogenous stimulus",503,1215,2.9708235655919e-16
"140","GO:BP","GO:0030036","actin cytoskeleton organization",324,719,3.77219027023252e-16
"141","GO:BP","GO:0034330","cell junction organization",339,760,4.10979071395812e-16
"142","GO:BP","GO:0035239","tube morphogenesis",379,872,7.25919560697025e-16
"143","GO:BP","GO:0048646","anatomical structure formation involved in morphogenesis",489,1181,8.55921110256608e-16
"144","GO:BP","GO:0048666","neuron development",485,1170,9.08776687935243e-16
"145","GO:BP","GO:0022904","respiratory electron transport chain",82,121,9.5527978841356e-16
"146","GO:BP","GO:0008219","cell death",764,1984,1.39485263233984e-15
"147","GO:BP","GO:0023052","signaling",2205,6471,1.63835103729882e-15
"148","GO:BP","GO:0009719","response to endogenous stimulus",591,1478,1.74283445513235e-15
"149","GO:BP","GO:0007154","cell communication",2212,6496,2.00081961469021e-15
"150","GO:BP","GO:0006915","apoptotic process",741,1919,2.13083083913717e-15
"151","GO:BP","GO:0031175","neuron projection development",428,1014,2.24620133787971e-15
"152","GO:BP","GO:0012501","programmed cell death",761,1980,2.6897112201169e-15
"153","GO:BP","GO:0006754","ATP biosynthetic process",72,102,2.69707773252003e-15
"154","GO:BP","GO:0009100","glycoprotein metabolic process",189,373,3.0380302390769e-15
"155","GO:BP","GO:0023056","positive regulation of signaling",694,1784,3.5925561236299e-15
"156","GO:BP","GO:0051603","proteolysis involved in protein catabolic process",325,732,4.21529441166211e-15
"157","GO:BP","GO:0120039","plasma membrane bounded cell projection morphogenesis",302,670,4.55881481345631e-15
"158","GO:BP","GO:0009987","cellular process",6173,20203,5.1096278514106e-15
"159","GO:BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",77,113,5.25232430024909e-15
"160","GO:BP","GO:0043436","oxoacid metabolic process",395,927,6.33784414875467e-15
"161","GO:BP","GO:0016055","Wnt signaling pathway",221,457,6.43325238879787e-15
"162","GO:BP","GO:0019752","carboxylic acid metabolic process",387,905,6.6606309046261e-15
"163","GO:BP","GO:0009260","ribonucleotide biosynthetic process",106,176,6.74361782628504e-15
"164","GO:BP","GO:0006082","organic acid metabolic process",397,933,6.74361782628504e-15
"165","GO:BP","GO:0010647","positive regulation of cell communication",692,1783,6.95625762329728e-15
"166","GO:BP","GO:0016310","phosphorylation",621,1575,7.3940652029155e-15
"167","GO:BP","GO:0048858","cell projection morphogenesis",303,675,7.55730533540309e-15
"168","GO:BP","GO:0046390","ribose phosphate biosynthetic process",109,183,7.55730533540309e-15
"169","GO:BP","GO:0007167","enzyme-linked receptor protein signaling pathway",406,959,7.76314574002308e-15
"170","GO:BP","GO:0048812","neuron projection morphogenesis",295,654,8.68659572492208e-15
"171","GO:BP","GO:0050896","response to stimulus",2973,8993,9.25112846300012e-15
"172","GO:BP","GO:0097435","supramolecular fiber organization",365,846,9.80469118847051e-15
"173","GO:BP","GO:0009145","purine nucleoside triphosphate biosynthetic process",77,114,1.05044179582213e-14
"174","GO:BP","GO:0070925","organelle assembly",419,998,1.2455894437161e-14
"175","GO:BP","GO:0009165","nucleotide biosynthetic process",133,240,1.39043571143551e-14
"176","GO:BP","GO:0007507","heart development",274,600,1.56149936253119e-14
"177","GO:BP","GO:0009967","positive regulation of signal transduction",616,1566,1.66165075318993e-14
"178","GO:BP","GO:0048513","animal organ development",1108,3047,2.26023677388988e-14
"179","GO:BP","GO:0009152","purine ribonucleotide biosynthetic process",98,161,3.29131764331522e-14
"180","GO:BP","GO:0051239","regulation of multicellular organismal process",1068,2928,3.33768901344109e-14
"181","GO:BP","GO:0022603","regulation of anatomical structure morphogenesis",358,835,5.67721402290546e-14
"182","GO:BP","GO:0001944","vasculature development",329,755,5.89012905440418e-14
"183","GO:BP","GO:0019646","aerobic electron transport chain",65,92,7.20900573904552e-14
"184","GO:BP","GO:0015986","proton motive force-driven ATP synthesis",57,77,1.39266656916729e-13
"185","GO:BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",51,66,2.03085945238183e-13
"186","GO:BP","GO:0001568","blood vessel development",316,725,2.10054340882237e-13
"187","GO:BP","GO:0002181","cytoplasmic translation",96,160,2.32527125365951e-13
"188","GO:BP","GO:0006974","DNA damage response",379,901,2.45820327010908e-13
"189","GO:BP","GO:0031344","regulation of cell projection organization",296,671,2.49339031523425e-13
"190","GO:BP","GO:0006164","purine nucleotide biosynthetic process",114,202,3.1223847948009e-13
"191","GO:BP","GO:0007165","signal transduction",2031,5979,3.18446269020858e-13
"192","GO:BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport",68,100,3.28292513794486e-13
"193","GO:BP","GO:0042773","ATP synthesis coupled electron transport",68,100,3.28292513794486e-13
"194","GO:BP","GO:0009790","embryo development",459,1130,3.36476887362013e-13
"195","GO:BP","GO:0009101","glycoprotein biosynthetic process",159,312,3.99079761399608e-13
"196","GO:BP","GO:0048584","positive regulation of response to stimulus",852,2293,4.09784304009387e-13
"197","GO:BP","GO:0000122","negative regulation of transcription by RNA polymerase II",410,992,4.56730274029209e-13
"198","GO:BP","GO:0048667","cell morphogenesis involved in neuron differentiation",267,595,4.66368765518421e-13
"199","GO:BP","GO:0140053","mitochondrial gene expression",97,164,5.71171309027452e-13
"200","GO:BP","GO:0051247","positive regulation of protein metabolic process",465,1152,7.41977950543966e-13
"201","GO:BP","GO:0006950","response to stress",1364,3876,7.66050549034694e-13
"202","GO:BP","GO:0016477","cell migration",584,1499,8.39960466167714e-13
"203","GO:BP","GO:0042981","regulation of apoptotic process",570,1458,8.46352291679172e-13
"204","GO:BP","GO:0022900","electron transport chain",101,174,8.73389268957778e-13
"205","GO:BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",288,655,8.97164216013775e-13
"206","GO:BP","GO:0018193","peptidyl-amino acid modification",319,742,1.27917300110857e-12
"207","GO:BP","GO:0031399","regulation of protein modification process",468,1166,1.76451357801195e-12
"208","GO:BP","GO:0005975","carbohydrate metabolic process",255,569,2.17026472842592e-12
"209","GO:BP","GO:0016192","vesicle-mediated transport",598,1547,2.17652730690969e-12
"210","GO:BP","GO:0043067","regulation of programmed cell death",581,1497,2.1957246709964e-12
"211","GO:BP","GO:0030111","regulation of Wnt signaling pathway",164,330,2.42677149938502e-12
"212","GO:BP","GO:0007017","microtubule-based process",394,959,4.1947374949967e-12
"213","GO:BP","GO:0048870","cell motility",653,1716,4.88413570684303e-12
"214","GO:BP","GO:0070085","glycosylation",127,240,5.61163963684102e-12
"215","GO:BP","GO:0080134","regulation of response to stress",530,1354,5.77602893535203e-12
"216","GO:BP","GO:0006259","DNA metabolic process",405,993,6.59090104431394e-12
"217","GO:BP","GO:0097250","mitochondrial respirasome assembly",73,115,6.88133336957331e-12
"218","GO:BP","GO:0009896","positive regulation of catabolic process",241,537,8.71841364114366e-12
"219","GO:BP","GO:0030334","regulation of cell migration",385,938,9.36987739689377e-12
"220","GO:BP","GO:0070848","response to growth factor",305,713,9.65615600634334e-12
"221","GO:BP","GO:0061919","process utilizing autophagic mechanism",254,574,1.29970479478391e-11
"222","GO:BP","GO:0006914","autophagy",254,574,1.29970479478391e-11
"223","GO:BP","GO:2000145","regulation of cell motility",406,1000,1.31658758910662e-11
"224","GO:BP","GO:0030705","cytoskeleton-dependent intracellular transport",114,211,1.54902914248482e-11
"225","GO:BP","GO:0051049","regulation of transport",607,1589,1.71297824884523e-11
"226","GO:BP","GO:0048514","blood vessel morphogenesis",273,628,2.00256720277621e-11
"227","GO:BP","GO:0001525","angiogenesis",241,541,2.21814091468104e-11
"228","GO:BP","GO:0033108","mitochondrial respiratory chain complex assembly",67,104,2.36164953816772e-11
"229","GO:BP","GO:0022411","cellular component disassembly",201,434,2.39352357921778e-11
"230","GO:BP","GO:0007409","axonogenesis",212,464,2.88728796894222e-11
"231","GO:BP","GO:0061564","axon development",235,526,2.95805742830785e-11
"232","GO:BP","GO:0043009","chordate embryonic development",287,669,3.2228109723639e-11
"233","GO:BP","GO:0006629","lipid metabolic process",534,1379,3.70861539020987e-11
"234","GO:BP","GO:0034329","cell junction assembly",206,449,3.70861539020987e-11
"235","GO:BP","GO:2000026","regulation of multicellular organismal development",545,1413,4.62030862993453e-11
"236","GO:BP","GO:0071363","cellular response to growth factor stimulus",291,682,4.70799966203146e-11
"237","GO:BP","GO:0060070","canonical Wnt signaling pathway",152,309,5.20641250815656e-11
"238","GO:BP","GO:0051129","negative regulation of cellular component organization",304,719,5.42691583745564e-11
"239","GO:BP","GO:0043413","macromolecule glycosylation",118,224,5.56415747484524e-11
"240","GO:BP","GO:0006486","protein glycosylation",118,224,5.56415747484524e-11
"241","GO:BP","GO:0051094","positive regulation of developmental process",516,1331,7.34343750335144e-11
"242","GO:BP","GO:0006281","DNA repair",264,610,8.34135068278895e-11
"243","GO:BP","GO:0051493","regulation of cytoskeleton organization",230,517,8.43581482795902e-11
"244","GO:BP","GO:1901700","response to oxygen-containing compound",617,1632,9.06598985144833e-11
"245","GO:BP","GO:0060828","regulation of canonical Wnt signaling pathway",129,253,1.06462024785583e-10
"246","GO:BP","GO:0030031","cell projection assembly",261,603,1.08385234951693e-10
"247","GO:BP","GO:0040012","regulation of locomotion",416,1042,1.08854679819636e-10
"248","GO:BP","GO:0061024","membrane organization",339,822,1.20921559611886e-10
"249","GO:BP","GO:0120031","plasma membrane bounded cell projection assembly",256,590,1.27082104411262e-10
"250","GO:BP","GO:0051604","protein maturation",249,571,1.33852833560754e-10
"251","GO:BP","GO:0006508","proteolysis",557,1457,1.39813966283575e-10
"252","GO:BP","GO:0097190","apoptotic signaling pathway",261,606,2.02445402649432e-10
"253","GO:BP","GO:0071840","cellular component organization or biogenesis",2724,8323,2.21484076241738e-10
"254","GO:BP","GO:0009792","embryo development ending in birth or egg hatching",291,690,2.22536970822593e-10
"255","GO:BP","GO:0099111","microtubule-based transport",112,213,2.27918359789482e-10
"256","GO:BP","GO:0010970","transport along microtubule",95,172,2.3558555883953e-10
"257","GO:BP","GO:1901698","response to nitrogen compound",403,1010,2.5805053523126e-10
"258","GO:BP","GO:0034976","response to endoplasmic reticulum stress",119,231,2.96685058895829e-10
"259","GO:BP","GO:0044093","positive regulation of molecular function",385,959,2.99090183912804e-10
"260","GO:BP","GO:0043632","modification-dependent macromolecule catabolic process",264,617,3.46735027188136e-10
"261","GO:BP","GO:0045944","positive regulation of transcription by RNA polymerase II",488,1261,3.97549774221925e-10
"262","GO:BP","GO:0006468","protein phosphorylation",515,1341,4.17102883035614e-10
"263","GO:BP","GO:0034504","protein localization to nucleus",152,316,4.29580047248802e-10
"264","GO:BP","GO:0019941","modification-dependent protein catabolic process",262,613,4.72578624117169e-10
"265","GO:BP","GO:0006402","mRNA catabolic process",126,250,4.95019216346356e-10
"266","GO:BP","GO:0141188","nucleic acid catabolic process",159,335,5.38528779713519e-10
"267","GO:BP","GO:0007264","small GTPase-mediated signal transduction",222,504,6.05723328082334e-10
"268","GO:BP","GO:0032981","mitochondrial respiratory chain complex I assembly",45,63,6.80223606261601e-10
"269","GO:BP","GO:0010257","NADH dehydrogenase complex assembly",45,63,6.80223606261601e-10
"270","GO:BP","GO:0010498","proteasomal protein catabolic process",221,502,7.09070830669407e-10
"271","GO:BP","GO:0009895","negative regulation of catabolic process",165,352,7.62763464550631e-10
"272","GO:BP","GO:0032787","monocarboxylic acid metabolic process",268,633,9.0025858848944e-10
"273","GO:BP","GO:0006511","ubiquitin-dependent protein catabolic process",257,603,1.02667779520252e-09
"274","GO:BP","GO:0060322","head development",323,789,1.04406492815073e-09
"275","GO:BP","GO:0051336","regulation of hydrolase activity",183,401,1.05654407676752e-09
"276","GO:BP","GO:0050808","synapse organization",214,485,1.12806854310855e-09
"277","GO:BP","GO:0035966","response to topologically incorrect protein",85,152,1.18564692200277e-09
"278","GO:BP","GO:0042592","homeostatic process",636,1711,1.21141818342708e-09
"279","GO:BP","GO:0032535","regulation of cellular component size",173,375,1.23475083418441e-09
"280","GO:BP","GO:1902903","regulation of supramolecular fiber organization",177,386,1.35342655802987e-09
"281","GO:BP","GO:0007049","cell cycle",673,1824,1.39622467956359e-09
"282","GO:BP","GO:0008283","cell population proliferation",734,2009,1.39622467956359e-09
"283","GO:BP","GO:0000209","protein polyubiquitination",131,266,1.42905465998648e-09
"284","GO:BP","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",262,619,1.50292392247414e-09
"285","GO:BP","GO:0030162","regulation of proteolysis",195,435,1.58686004446948e-09
"286","GO:BP","GO:0040007","growth",375,941,1.58686004446948e-09
"287","GO:BP","GO:0006790","sulfur compound metabolic process",155,329,1.82758746138376e-09
"288","GO:BP","GO:0007044","cell-substrate junction assembly",60,96,2.00171987421093e-09
"289","GO:BP","GO:0007006","mitochondrial membrane organization",68,114,2.21937007856064e-09
"290","GO:BP","GO:0044089","positive regulation of cellular component biogenesis",217,497,2.55672646835219e-09
"291","GO:BP","GO:0031400","negative regulation of protein modification process",171,373,2.866764027966e-09
"292","GO:BP","GO:0051169","nuclear transport",155,331,3.16222439851893e-09
"293","GO:BP","GO:0006913","nucleocytoplasmic transport",155,331,3.16222439851893e-09
"294","GO:BP","GO:0070887","cellular response to chemical stimulus",789,2186,3.50142976576892e-09
"295","GO:BP","GO:0044092","negative regulation of molecular function",250,592,5.36166897158731e-09
"296","GO:BP","GO:0045595","regulation of cell differentiation",587,1577,5.60002233592631e-09
"297","GO:BP","GO:0031346","positive regulation of cell projection organization",164,357,5.65461700586355e-09
"298","GO:BP","GO:0010975","regulation of neuron projection development",201,458,7.40087312517067e-09
"299","GO:BP","GO:0043254","regulation of protein-containing complex assembly",187,420,7.58420650604961e-09
"300","GO:BP","GO:1990778","protein localization to cell periphery",165,361,7.95331038633735e-09
"301","GO:BP","GO:0008152","metabolic process",4458,14188,8.21431986550113e-09
"302","GO:BP","GO:0006325","chromatin organization",337,843,9.98329023508249e-09
"303","GO:BP","GO:0090066","regulation of anatomical structure size",222,518,1.17342504383408e-08
"304","GO:BP","GO:0016043","cellular component organization",2638,8108,1.20093953737485e-08
"305","GO:BP","GO:0006403","RNA localization",101,197,1.37023736200944e-08
"306","GO:BP","GO:0008610","lipid biosynthetic process",298,733,1.3733077685189e-08
"307","GO:BP","GO:0016049","cell growth",215,500,1.54478094030888e-08
"308","GO:BP","GO:0043069","negative regulation of programmed cell death",355,898,1.54478094030888e-08
"309","GO:BP","GO:0035148","tube formation",80,146,1.54478094030888e-08
"310","GO:BP","GO:0009628","response to abiotic stimulus",434,1130,1.69258689846814e-08
"311","GO:BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",37,51,1.86656903838095e-08
"312","GO:BP","GO:0006986","response to unfolded protein",76,137,1.93085782672815e-08
"313","GO:BP","GO:0042127","regulation of cell population proliferation",618,1682,1.97513324145751e-08
"314","GO:BP","GO:0032543","mitochondrial translation",73,130,1.99874121153665e-08
"315","GO:BP","GO:0051098","regulation of binding",114,231,2.02655113460777e-08
"316","GO:BP","GO:0014070","response to organic cyclic compound",358,909,2.14350212464584e-08
"317","GO:BP","GO:0072175","epithelial tube formation",75,135,2.24882056929202e-08
"318","GO:BP","GO:0021915","neural tube development",85,159,2.24882056929202e-08
"319","GO:BP","GO:0002009","morphogenesis of an epithelium",215,502,2.27883233639746e-08
"320","GO:BP","GO:0043066","negative regulation of apoptotic process",345,872,2.38195842225316e-08
"321","GO:BP","GO:0072523","purine-containing compound catabolic process",82,152,2.48773467403917e-08
"322","GO:BP","GO:0072659","protein localization to plasma membrane",138,294,2.54663240930064e-08
"323","GO:BP","GO:0071407","cellular response to organic cyclic compound",227,536,2.55767636051792e-08
"324","GO:BP","GO:0048041","focal adhesion assembly",53,85,2.69206515364403e-08
"325","GO:BP","GO:2001233","regulation of apoptotic signaling pathway",170,380,2.98830815718323e-08
